term,n_T,n_ST,p_T,p_ST,ll,category
server rcs,0.0,4700.0,0.0,0.7331149586647948,-51.63748229343713,S\T
folder nv,0.0,4700.0,0.0,0.7331149586647948,-51.63748229343713,S\T
li check,0.0,4700.0,0.0,0.7331149586647948,-51.63748229343713,S\T
agre chang,0.0,4700.0,0.0,0.7331149586647948,-51.63748229343713,S\T
xe ctabl,0.0,4700.0,0.0,0.7331149586647948,-51.63748229343713,S\T
delet exist,0.0,4700.0,0.0,0.7331149586647948,-51.63748229343713,S\T
deliveri origin,0.0,4700.0,0.0,0.7331149586647948,-51.63748229343713,S\T
bilca calea,0.0,4700.0,0.0,0.7331149586647948,-51.63748229343713,S\T
explain nthe,0.0,4700.0,0.0,0.7331149586647948,-51.63748229343713,S\T
xe etsi,0.0,4700.0,0.0,0.7331149586647948,-51.63748229343713,S\T
addit case,0.0,4700.0,0.0,0.7331149586647948,-51.63748229343713,S\T
li inform,0.0,4700.0,0.0,0.7331149586647948,-51.63748229343713,S\T
specif servic,0.0,4700.0,0.0,0.7331149586647948,-51.63748229343713,S\T
toll free,0.0,4700.0,0.0,0.7331149586647948,-51.63748229343713,S\T
sender immedi,0.0,4700.0,0.0,0.7331149586647948,-51.63748229343713,S\T
nsubject asn,0.0,4700.0,0.0,0.7331149586647948,-51.63748229343713,S\T
-- dissemin,0.0,4700.0,0.0,0.7331149586647948,-51.63748229343713,S\T
activ similar,0.0,4700.0,0.0,0.7331149586647948,-51.63748229343713,S\T
dissemin notic,0.0,4700.0,0.0,0.7331149586647948,-51.63748229343713,S\T
rcs ts,0.0,4700.0,0.0,0.7331149586647948,-51.63748229343713,S\T
implement includ,0.0,4700.0,0.0,0.7331149586647948,-51.63748229343713,S\T
session applic,0.0,4700.0,0.0,0.7331149586647948,-51.63748229343713,S\T
list cet,0.0,4700.0,0.0,0.7331149586647948,-51.63748229343713,S\T
-- major,0.0,4700.0,0.0,0.7331149586647948,-51.63748229343713,S\T
friday august,0.0,4700.0,0.0,0.7331149586647948,-51.63748229343713,S\T
time check,0.0,4700.0,0.0,0.7331149586647948,-51.63748229343713,S\T
updat crs,0.0,4700.0,0.0,0.7331149586647948,-51.63748229343713,S\T
simpli choos,0.0,4700.0,0.0,0.7331149586647948,-51.63748229343713,S\T
servic target,0.0,4700.0,0.0,0.7331149586647948,-51.63748229343713,S\T
discuss ni,0.0,4700.0,0.0,0.7331149586647948,-51.63748229343713,S\T
text figur,0.0,4700.0,0.0,0.7331149586647948,-51.63748229343713,S\T
tel fax,0.0,4700.0,0.0,0.7331149586647948,-51.63748229343713,S\T
updat provis,0.0,4700.0,0.0,0.7331149586647948,-51.63748229343713,S\T
mms stage,0.0,4700.0,0.0,0.7331149586647948,-51.63748229343713,S\T
approv list,0.0,4700.0,0.0,0.7331149586647948,-51.63748229343713,S\T
bt write,0.0,4700.0,0.0,0.7331149586647948,-51.63748229343713,S\T
xe nthe,0.0,4700.0,0.0,0.7331149586647948,-51.63748229343713,S\T
problem sentenc,0.0,4700.0,0.0,0.7331149586647948,-51.63748229343713,S\T
potenti resolut,0.0,4800.0,0.0,0.7487131492746841,-51.65715922152896,S\T
true fals,0.0,4800.0,0.0,0.7487131492746841,-51.65715922152896,S\T
ident n-,0.0,4800.0,0.0,0.7487131492746841,-51.65715922152896,S\T
understand mean,0.0,4800.0,0.0,0.7487131492746841,-51.65715922152896,S\T
reason mention,0.0,4800.0,0.0,0.7487131492746841,-51.65715922152896,S\T
inform british,0.0,4800.0,0.0,0.7487131492746841,-51.65715922152896,S\T
claus includ,0.0,4800.0,0.0,0.7487131492746841,-51.65715922152896,S\T
confidenti protect,0.0,4800.0,0.0,0.7487131492746841,-51.65715922152896,S\T
understand intent,0.0,4800.0,0.0,0.7487131492746841,-51.65715922152896,S\T
asn part,0.0,4800.0,0.0,0.7487131492746841,-51.65715922152896,S\T
easier read,0.0,4800.0,0.0,0.7487131492746841,-51.65715922152896,S\T
case tf,0.0,4800.0,0.0,0.7487131492746841,-51.65715922152896,S\T
npleas question,0.0,4800.0,0.0,0.7487131492746841,-51.65715922152896,S\T
function thread,0.0,4800.0,0.0,0.7487131492746841,-51.65715922152896,S\T
correl relat,0.0,4800.0,0.0,0.7487131492746841,-51.65715922152896,S\T
nthe cc-poi,0.0,4800.0,0.0,0.7487131492746841,-51.65715922152896,S\T
session relat,0.0,4800.0,0.0,0.7487131492746841,-51.65715922152896,S\T
identifi typo,0.0,4800.0,0.0,0.7487131492746841,-51.65715922152896,S\T
ch gpp,0.0,4800.0,0.0,0.7487131492746841,-51.65715922152896,S\T
set nwith,0.0,4800.0,0.0,0.7487131492746841,-51.65715922152896,S\T
includ smf,0.0,4800.0,0.0,0.7487131492746841,-51.65715922152896,S\T
nokia nreply-to,0.0,4800.0,0.0,0.7487131492746841,-51.65715922152896,S\T
number target,0.0,4800.0,0.0,0.7487131492746841,-51.65715922152896,S\T
poi provis,0.0,4800.0,0.0,0.7487131492746841,-51.65715922152896,S\T
thursday august,0.0,4800.0,0.0,0.7487131492746841,-51.65715922152896,S\T
poi poi,0.0,4800.0,0.0,0.7487131492746841,-51.65715922152896,S\T
proxy-relay generat,0.0,4800.0,0.0,0.7487131492746841,-51.65715922152896,S\T
friday januari,0.0,4800.0,0.0,0.7487131492746841,-51.65715922152896,S\T
plan attend,0.0,4800.0,0.0,0.7487131492746841,-51.65715922152896,S\T
supiunauthent supiunauthenticatedind,0.0,4800.0,0.0,0.7487131492746841,-51.65715922152896,S\T
rest list,0.0,4800.0,0.0,0.7487131492746841,-51.65715922152896,S\T
provis singl,0.0,4800.0,0.0,0.7487131492746841,-51.65715922152896,S\T
nfor inform,0.0,4800.0,0.0,0.7487131492746841,-51.65715922152896,S\T
orang ngesendet,0.0,4800.0,0.0,0.7487131492746841,-51.65715922152896,S\T
authoris repres,0.0,4800.0,0.0,0.7487131492746841,-51.65715922152896,S\T
nvon lionel,0.0,4800.0,0.0,0.7487131492746841,-51.65715922152896,S\T
cr approv,0.0,4800.0,0.0,0.7487131492746841,-51.65715922152896,S\T
provid requir,0.0,4800.0,0.0,0.7487131492746841,-51.65715922152896,S\T
call morn,0.0,4800.0,0.0,0.7487131492746841,-51.65715922152896,S\T
implement support,0.0,4800.0,0.0,0.7487131492746841,-51.65715922152896,S\T
cr attach,0.0,4800.0,0.0,0.7487131492746841,-51.65715922152896,S\T
smf set,0.0,4800.0,0.0,0.7487131492746841,-51.65715922152896,S\T
thu sep,0.0,4800.0,0.0,0.7487131492746841,-51.65715922152896,S\T
modifi sentenc,0.0,4800.0,0.0,0.7487131492746841,-51.65715922152896,S\T
requesttyp fivegsmrequesttyp,0.0,4800.0,0.0,0.7487131492746841,-51.65715922152896,S\T
meet case,0.0,4800.0,0.0,0.7487131492746841,-51.65715922152896,S\T
propos addit,0.0,4800.0,0.0,0.7487131492746841,-51.65715922152896,S\T
string xe,0.0,4800.0,0.0,0.7487131492746841,-51.65715922152896,S\T
iri-poi case,0.0,4800.0,0.0,0.7487131492746841,-51.65715922152896,S\T
chang target,0.0,4800.0,0.0,0.7487131492746841,-51.65715922152896,S\T
wed sep,0.0,4800.0,0.0,0.7487131492746841,-51.65715922152896,S\T
locat network,0.0,4800.0,0.0,0.7487131492746841,-51.65715922152896,S\T
messag want,0.0,4800.0,0.0,0.7487131492746841,-51.65715922152896,S\T
appli im,0.0,4800.0,0.0,0.7487131492746841,-51.65715922152896,S\T
includ option,0.0,4800.0,0.0,0.7487131492746841,-51.65715922152896,S\T
request lea,0.0,4800.0,0.0,0.7487131492746841,-51.65715922152896,S\T
includ inform,0.0,4800.0,0.0,0.7487131492746841,-51.65715922152896,S\T
ntelefon ntelefax,0.0,4800.0,0.0,0.7487131492746841,-51.65715922152896,S\T
xiri nmaurizio,0.0,4800.0,0.0,0.7487131492746841,-51.65715922152896,S\T
put draft,0.0,4800.0,0.0,0.7487131492746841,-51.65715922152896,S\T
includ cr,0.0,4800.0,0.0,0.7487131492746841,-51.65715922152896,S\T
meet propos,0.0,4800.0,0.0,0.7487131492746841,-51.65715922152896,S\T
xe iri,0.0,4800.0,0.0,0.7487131492746841,-51.65715922152896,S\T
record generat,0.0,4800.0,0.0,0.7487131492746841,-51.65715922152896,S\T
de ntelefon,0.0,4800.0,0.0,0.7487131492746841,-51.65715922152896,S\T
clear sa,0.0,4800.0,0.0,0.7487131492746841,-51.65715922152896,S\T
nthe figur,0.0,4800.0,0.0,0.7487131492746841,-51.65715922152896,S\T
trigger trigger,0.0,4800.0,0.0,0.7487131492746841,-51.65715922152896,S\T
behalf carmin,0.0,4800.0,0.0,0.7487131492746841,-51.65715922152896,S\T
version ni,0.0,4800.0,0.0,0.7487131492746841,-51.65715922152896,S\T
xe chang,0.0,4800.0,0.0,0.7487131492746841,-51.65715922152896,S\T
applic case,0.0,4800.0,0.0,0.7487131492746841,-51.65715922152896,S\T
schrieb koen,0.0,4800.0,0.0,0.7487131492746841,-51.65715922152896,S\T
date sa,0.0,4800.0,0.0,0.7487131492746841,-51.65715922152896,S\T
nfax ncell,0.0,4800.0,0.0,0.7487131492746841,-51.65715922152896,S\T
-li group,0.0,4800.0,0.0,0.7487131492746841,-51.65715922152896,S\T
input call,0.0,4800.0,0.0,0.7487131492746841,-51.65715922152896,S\T
cc header,0.0,4800.0,0.0,0.7487131492746841,-51.65715922152896,S\T
tel uri,0.0,4800.0,0.0,0.7487131492746841,-51.65715922152896,S\T
nreply-to rao,0.0,4800.0,0.0,0.7487131492746841,-51.65715922152896,S\T
content communic,0.0,4800.0,0.0,0.7487131492746841,-51.65715922152896,S\T
nhttps global,0.0,4800.0,0.0,0.7487131492746841,-51.65715922152896,S\T
namen jason,0.0,4800.0,0.0,0.7487131492746841,-51.65715922152896,S\T
ni concern,0.0,4800.0,0.0,0.7487131492746841,-51.65715922152896,S\T
server nbest,0.0,4800.0,0.0,0.7487131492746841,-51.65715922152896,S\T
dubuisson nfranc,0.0,4800.0,0.0,0.7487131492746841,-51.65715922152896,S\T
li claus,0.0,4800.0,0.0,0.7487131492746841,-51.65715922152896,S\T
version produc,0.0,4800.0,0.0,0.7487131492746841,-51.65715922152896,S\T
trigger list,0.0,4800.0,0.0,0.7487131492746841,-51.65715922152896,S\T
mc don,0.0,4800.0,0.0,0.7487131492746841,-51.65715922152896,S\T
don problem,0.0,4800.0,0.0,0.7487131492746841,-51.65715922152896,S\T
target contact,0.0,4800.0,0.0,0.7487131492746841,-51.65715922152896,S\T
prepar revis,0.0,4800.0,0.0,0.7487131492746841,-51.65715922152896,S\T
british telecommun,0.0,4800.0,0.0,0.7487131492746841,-51.65715922152896,S\T
maandag oktob,0.0,4800.0,0.0,0.7487131492746841,-51.65715922152896,S\T
discuss mark,0.0,4800.0,0.0,0.7487131492746841,-51.65715922152896,S\T
nmaurizio ncan,0.0,4800.0,0.0,0.7487131492746841,-51.65715922152896,S\T
revis attach,0.0,4900.0,0.0,0.7643113398845734,-51.676419421706186,S\T
exch nsent,0.0,4900.0,0.0,0.7643113398845734,-51.676419421706186,S\T
locat consid,0.0,4900.0,0.0,0.7643113398845734,-51.676419421706186,S\T
comment nv,0.0,4900.0,0.0,0.7643113398845734,-51.676419421706186,S\T
cr implement,0.0,4900.0,0.0,0.7643113398845734,-51.676419421706186,S\T
im concept,0.0,4900.0,0.0,0.7643113398845734,-51.676419421706186,S\T
question requir,0.0,4900.0,0.0,0.7643113398845734,-51.676419421706186,S\T
version li,0.0,4900.0,0.0,0.7643113398845734,-51.676419421706186,S\T
access plmn,0.0,4900.0,0.0,0.7643113398845734,-51.676419421706186,S\T
american friend,0.0,4900.0,0.0,0.7643113398845734,-51.676419421706186,S\T
origin end,0.0,4900.0,0.0,0.7643113398845734,-51.676419421706186,S\T
xiri iri,0.0,4900.0,0.0,0.7643113398845734,-51.676419421706186,S\T
nif approach,0.0,4900.0,0.0,0.7643113398845734,-51.676419421706186,S\T
end intercept,0.0,4900.0,0.0,0.7643113398845734,-51.676419421706186,S\T
regul deputi,0.0,4900.0,0.0,0.7643113398845734,-51.676419421706186,S\T
write find,0.0,4900.0,0.0,0.7643113398845734,-51.676419421706186,S\T
type poi,0.0,4900.0,0.0,0.7643113398845734,-51.676419421706186,S\T
propos eric,0.0,4900.0,0.0,0.7643113398845734,-51.676419421706186,S\T
ueendpointaddress option,0.0,4900.0,0.0,0.7643113398845734,-51.676419421706186,S\T
xe clocat,0.0,4900.0,0.0,0.7643113398845734,-51.676419421706186,S\T
folder nthe,0.0,4900.0,0.0,0.7643113398845734,-51.676419421706186,S\T
ntim nst,0.0,4900.0,0.0,0.7643113398845734,-51.676419421706186,S\T
propos comment,0.0,4900.0,0.0,0.7643113398845734,-51.676419421706186,S\T
npierr ni,0.0,4900.0,0.0,0.7643113398845734,-51.676419421706186,S\T
unit manag,0.0,4900.0,0.0,0.7643113398845734,-51.676419421706186,S\T
ntim ntac,0.0,4900.0,0.0,0.7643113398845734,-51.676419421706186,S\T
add claus,0.0,4900.0,0.0,0.7643113398845734,-51.676419421706186,S\T
supiunauthenticatedind option,0.0,4900.0,0.0,0.7643113398845734,-51.676419421706186,S\T
requir nthe,0.0,4900.0,0.0,0.7643113398845734,-51.676419421706186,S\T
intend person,0.0,4900.0,0.0,0.7643113398845734,-51.676419421706186,S\T
ncan chang,0.0,4900.0,0.0,0.7643113398845734,-51.676419421706186,S\T
n- remov,0.0,4900.0,0.0,0.7643113398845734,-51.676419421706186,S\T
send xcc,0.0,4900.0,0.0,0.7643113398845734,-51.676419421706186,S\T
deliv mdf,0.0,4900.0,0.0,0.7643113398845734,-51.676419421706186,S\T
tdoc list,0.0,4900.0,0.0,0.7643113398845734,-51.676419421706186,S\T
chang cr,0.0,4900.0,0.0,0.7643113398845734,-51.676419421706186,S\T
forward sa,0.0,4900.0,0.0,0.7643113398845734,-51.676419421706186,S\T
nag maurizio,0.0,4900.0,0.0,0.7643113398845734,-51.676419421706186,S\T
standard nnation,0.0,4900.0,0.0,0.7643113398845734,-51.676419421706186,S\T
nst standard,0.0,4900.0,0.0,0.7643113398845734,-51.676419421706186,S\T
nfrom ryan,0.0,4900.0,0.0,0.7643113398845734,-51.676419421706186,S\T
pm mark,0.0,4900.0,0.0,0.7643113398845734,-51.676419421706186,S\T
option supiunauthent,0.0,4900.0,0.0,0.7643113398845734,-51.676419421706186,S\T
comment respons,0.0,4900.0,0.0,0.7643113398845734,-51.676419421706186,S\T
nlaw intercept,0.0,4900.0,0.0,0.7643113398845734,-51.676419421706186,S\T
ni complet,0.0,4900.0,0.0,0.7643113398845734,-51.676419421706186,S\T
present rcs,0.0,4900.0,0.0,0.7643113398845734,-51.676419421706186,S\T
propos nmark,0.0,4900.0,0.0,0.7643113398845734,-51.676419421706186,S\T
fivegsmrequesttyp accesstyp,0.0,4900.0,0.0,0.7643113398845734,-51.676419421706186,S\T
meet happi,0.0,4900.0,0.0,0.7643113398845734,-51.676419421706186,S\T
discuss earlier,0.0,4900.0,0.0,0.7643113398845734,-51.676419421706186,S\T
upload address,0.0,4900.0,0.0,0.7643113398845734,-51.676419421706186,S\T
option requesttyp,0.0,4900.0,0.0,0.7643113398845734,-51.676419421706186,S\T
sheet updat,0.0,4900.0,0.0,0.7643113398845734,-51.676419421706186,S\T
telecommun plc,0.0,4900.0,0.0,0.7643113398845734,-51.676419421706186,S\T
option gppaccessendpoint,0.0,4900.0,0.0,0.7643113398845734,-51.676419421706186,S\T
meet hold,0.0,4900.0,0.0,0.7643113398845734,-51.676419421706186,S\T
manag provid,0.0,4900.0,0.0,0.7643113398845734,-51.676419421706186,S\T
tuesday june,0.0,4900.0,0.0,0.7643113398845734,-51.676419421706186,S\T
didn spot,0.0,4900.0,0.0,0.7643113398845734,-51.676419421706186,S\T
agre ve,0.0,4900.0,0.0,0.7643113398845734,-51.676419421706186,S\T
contribut li,0.0,4900.0,0.0,0.7643113398845734,-51.676419421706186,S\T
align text,0.0,4900.0,0.0,0.7643113398845734,-51.676419421706186,S\T
type n-,0.0,4900.0,0.0,0.7643113398845734,-51.676419421706186,S\T
ue origin,0.0,4900.0,0.0,0.7643113398845734,-51.676419421706186,S\T
progress make,0.0,4900.0,0.0,0.7643113398845734,-51.676419421706186,S\T
xe nin,0.0,4900.0,0.0,0.7643113398845734,-51.676419421706186,S\T
session case,0.0,4900.0,0.0,0.7643113398845734,-51.676419421706186,S\T
vegn av,0.0,4900.0,0.0,0.7643113398845734,-51.676419421706186,S\T
understand mms,0.0,4900.0,0.0,0.7643113398845734,-51.676419421706186,S\T
extern identifi,0.0,4900.0,0.0,0.7643113398845734,-51.676419421706186,S\T
servic nso,0.0,4900.0,0.0,0.7643113398845734,-51.676419421706186,S\T
claus gpp,0.0,4900.0,0.0,0.7643113398845734,-51.676419421706186,S\T
ryan rryan,0.0,4900.0,0.0,0.7643113398845734,-51.676419421706186,S\T
port ts,0.0,4900.0,0.0,0.7643113398845734,-51.676419421706186,S\T
gpp meet,0.0,4900.0,0.0,0.7643113398845734,-51.676419421706186,S\T
identifi intercept,0.0,4900.0,0.0,0.7643113398845734,-51.676419421706186,S\T
von koen,0.0,4900.0,0.0,0.7643113398845734,-51.676419421706186,S\T
correl sip,0.0,4900.0,0.0,0.7643113398845734,-51.676419421706186,S\T
gppaccessendpoint ueendpointaddress,0.0,4900.0,0.0,0.7643113398845734,-51.676419421706186,S\T
und post,0.0,4900.0,0.0,0.7643113398845734,-51.676419421706186,S\T
entir document,0.0,4900.0,0.0,0.7643113398845734,-51.676419421706186,S\T
accesstyp option,0.0,4900.0,0.0,0.7643113398845734,-51.676419421706186,S\T
xa vegn,0.0,4900.0,0.0,0.7643113398845734,-51.676419421706186,S\T
final decis,0.0,4900.0,0.0,0.7643113398845734,-51.676419421706186,S\T
nthat good,0.0,4900.0,0.0,0.7643113398845734,-51.676419421706186,S\T
ni updat,0.0,4900.0,0.0,0.7643113398845734,-51.676419421706186,S\T
namen maurizio,0.0,4900.0,0.0,0.7643113398845734,-51.676419421706186,S\T
nyou find,0.0,4900.0,0.0,0.7643113398845734,-51.676419421706186,S\T
defin option,0.0,4900.0,0.0,0.7643113398845734,-51.676419421706186,S\T
xe discuss,0.0,4900.0,0.0,0.7643113398845734,-51.676419421706186,S\T
cc lemf,0.0,4900.0,0.0,0.7643113398845734,-51.676419421706186,S\T
logic function,0.0,4900.0,0.0,0.7643113398845734,-51.676419421706186,S\T
fdjp npost,0.0,4900.0,0.0,0.7643113398845734,-51.676419421706186,S\T
identifi associ,0.0,4900.0,0.0,0.7643113398845734,-51.676419421706186,S\T
deputi unit,0.0,4900.0,0.0,0.7643113398845734,-51.676419421706186,S\T
id xiri,0.0,4900.0,0.0,0.7643113398845734,-51.676419421706186,S\T
media stream,0.0,4900.0,0.0,0.7643113398845734,-51.676419421706186,S\T
user target,0.0,4900.0,0.0,0.7643113398845734,-51.676419421706186,S\T
text correct,0.0,4900.0,0.0,0.7643113398845734,-51.676419421706186,S\T
nmobil ntim,0.0,4900.0,0.0,0.7643113398845734,-51.676419421706186,S\T
xe locat,0.0,4900.0,0.0,0.7643113398845734,-51.676419421706186,S\T
data xe,0.0,4900.0,0.0,0.7643113398845734,-51.676419421706186,S\T
locat relat,0.0,4900.0,0.0,0.7643113398845734,-51.676419421706186,S\T
eisenschmid ziti,0.0,4900.0,0.0,0.7643113398845734,-51.676419421706186,S\T
asp mid,0.0,4900.0,0.0,0.7643113398845734,-51.676419421706186,S\T
xe work,0.0,4900.0,0.0,0.7643113398845734,-51.676419421706186,S\T
network oper,0.0,4900.0,0.0,0.7643113398845734,-51.676419421706186,S\T
mobil mark,0.0,4900.0,0.0,0.7643113398845734,-51.676419421706186,S\T
servic oper,0.0,4900.0,0.0,0.7643113398845734,-51.676419421706186,S\T
target nin,0.0,5000.0,0.0,0.7799095304944627,-51.69527939378901,S\T
requir gpp,0.0,5000.0,0.0,0.7799095304944627,-51.69527939378901,S\T
current propos,0.0,5000.0,0.0,0.7799095304944627,-51.69527939378901,S\T
relat ts,0.0,5000.0,0.0,0.7799095304944627,-51.69527939378901,S\T
support cr,0.0,5000.0,0.0,0.7799095304944627,-51.69527939378901,S\T
amf mme,0.0,5000.0,0.0,0.7799095304944627,-51.69527939378901,S\T
li request,0.0,5000.0,0.0,0.7799095304944627,-51.69527939378901,S\T
nfrom steij,0.0,5000.0,0.0,0.7799095304944627,-51.69527939378901,S\T
nhi nthere,0.0,5000.0,0.0,0.7799095304944627,-51.69527939378901,S\T
aviscourriel nthis,0.0,5000.0,0.0,0.7799095304944627,-51.69527939378901,S\T
sentenc nnote,0.0,5000.0,0.0,0.7799095304944627,-51.69527939378901,S\T
claus titl,0.0,5000.0,0.0,0.7799095304944627,-51.69527939378901,S\T
mb nwith,0.0,5000.0,0.0,0.7799095304944627,-51.69527939378901,S\T
detect specif,0.0,5000.0,0.0,0.7799095304944627,-51.69527939378901,S\T
claus option,0.0,5000.0,0.0,0.7799095304944627,-51.69527939378901,S\T
andx cc-tf,0.0,5000.0,0.0,0.7799095304944627,-51.69527939378901,S\T
hplmn vplmn,0.0,5000.0,0.0,0.7799095304944627,-51.69527939378901,S\T
receiv e-mail,0.0,5000.0,0.0,0.7799095304944627,-51.69527939378901,S\T
proxy-relay send,0.0,5000.0,0.0,0.7799095304944627,-51.69527939378901,S\T
smf generat,0.0,5000.0,0.0,0.7799095304944627,-51.69527939378901,S\T
nov jason,0.0,5000.0,0.0,0.7799095304944627,-51.69527939378901,S\T
upf case,0.0,5000.0,0.0,0.7799095304944627,-51.69527939378901,S\T
field pdu,0.0,5000.0,0.0,0.7799095304944627,-51.69527939378901,S\T
previous sa,0.0,5000.0,0.0,0.7799095304944627,-51.69527939378901,S\T
order make,0.0,5000.0,0.0,0.7799095304944627,-51.69527939378901,S\T
previous propos,0.0,5000.0,0.0,0.7799095304944627,-51.69527939378901,S\T
de luke,0.0,5000.0,0.0,0.7799095304944627,-51.69527939378901,S\T
suggest meet,0.0,5000.0,0.0,0.7799095304944627,-51.69527939378901,S\T
requir cc,0.0,5000.0,0.0,0.7799095304944627,-51.69527939378901,S\T
xe cc-tf,0.0,5000.0,0.0,0.7799095304944627,-51.69527939378901,S\T
requir li,0.0,5000.0,0.0,0.7799095304944627,-51.69527939378901,S\T
tim tim,0.0,5000.0,0.0,0.7799095304944627,-51.69527939378901,S\T
work case,0.0,5000.0,0.0,0.7799095304944627,-51.69527939378901,S\T
skrev mark,0.0,5000.0,0.0,0.7799095304944627,-51.69527939378901,S\T
etsi nfrom,0.0,5000.0,0.0,0.7799095304944627,-51.69527939378901,S\T
specif requir,0.0,5000.0,0.0,0.7799095304944627,-51.69527939378901,S\T
s-cscf iri-poi,0.0,5000.0,0.0,0.7799095304944627,-51.69527939378901,S\T
nfrom xc,0.0,5000.0,0.0,0.7799095304944627,-51.69527939378901,S\T
support approach,0.0,5000.0,0.0,0.7799095304944627,-51.69527939378901,S\T
box box,0.0,5000.0,0.0,0.7799095304944627,-51.69527939378901,S\T
gesendet dienstag,0.0,5000.0,0.0,0.7799095304944627,-51.69527939378901,S\T
generic architectur,0.0,5000.0,0.0,0.7799095304944627,-51.69527939378901,S\T
sentenc ni,0.0,5000.0,0.0,0.7799095304944627,-51.69527939378901,S\T
tel tel,0.0,5000.0,0.0,0.7799095304944627,-51.69527939378901,S\T
task set,0.0,5000.0,0.0,0.7799095304944627,-51.69527939378901,S\T
function requir,0.0,5000.0,0.0,0.7799095304944627,-51.69527939378901,S\T
ni check,0.0,5000.0,0.0,0.7799095304944627,-51.69527939378901,S\T
xe claus,0.0,5000.0,0.0,0.7799095304944627,-51.69527939378901,S\T
includ specif,0.0,5000.0,0.0,0.7799095304944627,-51.69527939378901,S\T
li deleg,0.0,5000.0,0.0,0.7799095304944627,-51.69527939378901,S\T
assign cin,0.0,5000.0,0.0,0.7799095304944627,-51.69527939378901,S\T
escott mailto,0.0,5000.0,0.0,0.7799095304944627,-51.69527939378901,S\T
call xe,0.0,5000.0,0.0,0.7799095304944627,-51.69527939378901,S\T
li cc,0.0,5000.0,0.0,0.7799095304944627,-51.69527939378901,S\T
end week,0.0,5000.0,0.0,0.7799095304944627,-51.69527939378901,S\T
